bulan,kabupaten/kota,kebutuhan,ketersediaan,kode_kabupaten_atau_kota,kode_komoditas,komoditas,minggu,neraca,Nama Kabupaten Kota,nama_kabupaten_kota,bulan/month,tahun
11,,282,315,3213,3005,minyak_goreng,3,33,,SUBANG,,2023
11,,0,364,3214,3005,minyak_goreng,3,364,,KABUPATEN PURWAKARTA,,2023
11,,101,342,3215,3005,minyak_goreng,3,241,,KARAWANG,,2023
11,,79,79,3216,3005,minyak_goreng,3,0,,BEKASI,,2023
11,,259,144,3217,3005,minyak_goreng,3,-115,,BANDUNG BARAT,,2023
11,,76,85,3218,3005,minyak_goreng,3,9,,PANGANDARAN,,2023
11,,203,221,3271,3005,minyak_goreng,3,18,,KOTA BOGOR,,2023
11,,71,78,3272,3005,minyak_goreng,3,7,,KOTA SUKABUMI,,2023
11,,460,499,3273,3005,minyak_goreng,3,39,,KOTA BANDUNG,,2023
11,,51,107,3274,3005,minyak_goreng,3,56,,KOTA CIREBON,,2023
11,,5,55,3275,3005,minyak_goreng,3,50,,KOTA BEKASI,,2023
11,,156,164,3276,3005,minyak_goreng,3,8,,KOTA DEPOK,,2023
11,,24,25,3277,3005,minyak_goreng,3,1,,KOTA CIMAHI,,2023
11,,411,622,3278,3005,minyak_goreng,3,211,,KOTA TASIKMALAYA,,2023
11,,31,34,3279,3005,minyak_goreng,3,3,,KOTA BANJAR,,2023
11,,13466,15014,3201,3010,beras,4,1548,,BOGOR,,2023
11,,7991,26492,3202,3010,beras,4,18501,,SUKABUMI,,2023
11,,5785,6414,3203,3010,beras,4,629,,CIANJUR,,2023
11,,5692,10433,3204,3010,beras,4,4741,,BANDUNG,,2023
11,,5681,8706,3205,3010,beras,4,3025,,GARUT,,2023
11,,4340,7593,3206,3010,beras,4,3253,,TASIKMALAYA,,2023
11,,3657,12344,3207,3010,beras,4,8687,,CIAMIS,,2023
11,,2118,9162,3208,3010,beras,4,7044,,KUNINGAN,,2023
11,,4984,10100,3209,3010,beras,4,5116,,CIREBON,,2023
11,,2792,5564,3210,3010,beras,4,2772,,MAJALENGKA,,2023
11,,1972,3277,3211,3010,beras,4,1305,,SUMEDANG,,2023
11,,3805,22309,3212,3010,beras,4,18504,,KABUPATEN INDRAMAYU,,2023
11,,2883,11997,3213,3010,beras,4,9114,,SUBANG,,2023
11,,259,8463,3214,3010,beras,4,8204,,KABUPATEN PURWAKARTA,,2023
11,,1284,10559,3215,3010,beras,4,9275,,KARAWANG,,2023
11,,1219,7260,3216,3010,beras,4,6041,,BEKASI,,2023
11,,3393,1392,3217,3010,beras,4,-2001,,BANDUNG BARAT,,2023
11,,810,1114,3218,3010,beras,4,303,,PANGANDARAN,,2023
11,,1839,2639,3271,3010,beras,4,800,,KOTA BOGOR,,2023
11,,670,720,3272,3010,beras,4,50,,KOTA SUKABUMI,,2023
11,,3105,3794,3273,3010,beras,4,689,,KOTA BANDUNG,,2023
11,,443,3534,3274,3010,beras,4,3091,,KOTA CIREBON,,2023
11,,627,1000,3275,3010,beras,4,373,,KOTA BEKASI,,2023
11,,1424,1495,3276,3010,beras,4,71,,KOTA DEPOK,,2023
11,,671,1794,3277,3010,beras,4,1123,,KOTA CIMAHI,,2023
11,,1206,1716,3278,3010,beras,4,509,,KOTA TASIKMALAYA,,2023
11,,359,5250,3279,3010,beras,4,4891,,KOTA BANJAR,,2023
11,,53,55,3201,3008,jagung,4,2,,BOGOR,,2023
11,,247,11587,3202,3008,jagung,4,11340,,SUKABUMI,,2023
11,,184,240,3203,3008,jagung,4,56,,CIANJUR,,2023
11,,52,654,3204,3008,jagung,4,602,,BANDUNG,,2023
11,,26,1354,3205,3008,jagung,4,1327,,GARUT,,2023
11,,466,594,3206,3008,jagung,4,128,,TASIKMALAYA,,2023
11,,2751,20,3207,3008,jagung,4,-2731,,CIAMIS,,2023
11,,12,107,3208,3008,jagung,4,95,,KUNINGAN,,2023
11,,5,25,3209,3008,jagung,4,20,,CIREBON,,2023
11,,58,413,3210,3008,jagung,4,355,,MAJALENGKA,,2023
11,,43,45,3211,3008,jagung,4,2,,SUMEDANG,,2023
11,,43,28,3212,3008,jagung,4,-15,,KABUPATEN INDRAMAYU,,2023
11,,6,27,3213,3008,jagung,4,21,,SUBANG,,2023
11,,0,0,3214,3008,jagung,4,0,,KABUPATEN PURWAKARTA,,2023
11,,19,348,3215,3008,jagung,4,328,,KARAWANG,,2023
11,,3,16,3216,3008,jagung,4,14,,BEKASI,,2023
11,,39,15,3217,3008,jagung,4,-24,,BANDUNG BARAT,,2023
11,,1,2,3218,3008,jagung,4,1,,PANGANDARAN,,2023
11,,2,3,3271,3008,jagung,4,1,,KOTA BOGOR,,2023
11,,5,10,3272,3008,jagung,4,5,,KOTA SUKABUMI,,2023
11,,11,37,3273,3008,jagung,4,27,,KOTA BANDUNG,,2023
11,,2,21,3274,3008,jagung,4,19,,KOTA CIREBON,,2023
11,,5,30,3275,3008,jagung,4,25,,KOTA BEKASI,,2023
11,,15,16,3276,3008,jagung,4,1,,KOTA DEPOK,,2023
11,,3,2,3277,3008,jagung,4,-1,,KOTA CIMAHI,,2023
11,,13,19,3278,3008,jagung,4,6,,KOTA TASIKMALAYA,,2023
11,,1,6,3279,3008,jagung,4,5,,KOTA BANJAR,,2023
11,,307,342,3201,3001,bawang_merah,4,35,,BOGOR,,2023
11,,139,151,3202,3001,bawang_merah,4,12,,SUKABUMI,,2023
11,,115,173,3203,3001,bawang_merah,4,58,,CIANJUR,,2023
11,,60,267,3204,3001,bawang_merah,4,207,,BANDUNG,,2023
11,,73,223,3205,3001,bawang_merah,4,150,,GARUT,,2023
11,,114,263,3206,3001,bawang_merah,4,149,,TASIKMALAYA,,2023
11,,46,23,3207,3001,bawang_merah,4,-23,,CIAMIS,,2023
11,,493,538,3208,3001,bawang_merah,4,45,,KUNINGAN,,2023
11,,261,286,3209,3001,bawang_merah,4,25,,CIREBON,,2023
11,,60,271,3210,3001,bawang_merah,4,211,,MAJALENGKA,,2023
11,,486,511,3211,3001,bawang_merah,4,25,,SUMEDANG,,2023
11,,77,67,3212,3001,bawang_merah,4,-10,,KABUPATEN INDRAMAYU,,2023
11,,73,81,3213,3001,bawang_merah,4,8,,SUBANG,,2023
11,,7,45,3214,3001,bawang_merah,4,38,,KABUPATEN PURWAKARTA,,2023
11,,32,35,3215,3001,bawang_merah,4,3,,KARAWANG,,2023
11,,22,90,3216,3001,bawang_merah,4,68,,BEKASI,,2023
11,,643,41,3217,3001,bawang_merah,4,-602,,BANDUNG BARAT,,2023
11,,21,26,3218,3001,bawang_merah,4,4,,PANGANDARAN,,2023
11,,61,62,3271,3001,bawang_merah,4,2,,KOTA BOGOR,,2023
11,,16,17,3272,3001,bawang_merah,4,1,,KOTA SUKABUMI,,2023
11,,85,88,3273,3001,bawang_merah,4,3,,KOTA BANDUNG,,2023
11,,15,41,3274,3001,bawang_merah,4,26,,KOTA CIREBON,,2023
11,,45,175,3275,3001,bawang_merah,4,130,,KOTA BEKASI,,2023
11,,38,40,3276,3001,bawang_merah,4,2,,KOTA DEPOK,,2023
11,,4,2,3277,3001,bawang_merah,4,-2,,KOTA CIMAHI,,2023
11,,256,375,3278,3001,bawang_merah,4,119,,KOTA TASIKMALAYA,,2023
11,,9,10,3279,3001,bawang_merah,4,1,,KOTA BANJAR,,2023
11,,205,226,3201,3011,bawang_putih,4,21,,BOGOR,,2023
11,,100,109,3202,3011,bawang_putih,4,9,,SUKABUMI,,2023
11,,80,162,3203,3011,bawang_putih,4,82,,CIANJUR,,2023
11,,40,126,3204,3011,bawang_putih,4,86,,BANDUNG,,2023
11,,59,0,3205,3011,bawang_putih,4,-59,,GARUT,,2023
11,,75,196,3206,3011,bawang_putih,4,121,,TASIKMALAYA,,2023
11,,33,22,3207,3011,bawang_putih,4,-11,,CIAMIS,,2023
11,,363,421,3208,3011,bawang_putih,4,58,,KUNINGAN,,2023
11,,92,92,3209,3011,bawang_putih,4,0,,CIREBON,,2023
11,,48,70,3210,3011,bawang_putih,4,22,,MAJALENGKA,,2023
11,,358,375,3211,3011,bawang_putih,4,17,,SUMEDANG,,2023
11,,55,30,3212,3011,bawang_putih,4,-25,,KABUPATEN INDRAMAYU,,2023
11,,50,54,3213,3011,bawang_putih,4,4,,SUBANG,,2023
11,,5,15,3214,3011,bawang_putih,4,11,,KABUPATEN PURWAKARTA,,2023
11,,21,24,3215,3011,bawang_putih,4,3,,KARAWANG,,2023
11,,16,16,3216,3011,bawang_putih,4,0,,BEKASI,,2023
11,,95,18,3217,3011,bawang_putih,4,-76,,BANDUNG BARAT,,2023
11,,11,16,3218,3011,bawang_putih,4,6,,PANGANDARAN,,2023
11,,42,44,3271,3011,bawang_putih,4,2,,KOTA BOGOR,,2023
11,,15,15,3272,3011,bawang_putih,4,0,,KOTA SUKABUMI,,2023
11,,74,84,3273,3011,bawang_putih,4,10,,KOTA BANDUNG,,2023
11,,11,19,3274,3011,bawang_putih,4,7,,KOTA CIREBON,,2023
11,,34,160,3275,3011,bawang_putih,4,126,,KOTA BEKASI,,2023
11,,24,25,3276,3011,bawang_putih,4,1,,KOTA DEPOK,,2023
11,,4,2,3277,3011,bawang_putih,4,-2,,KOTA CIMAHI,,2023
11,,168,248,3278,3011,bawang_putih,4,80,,KOTA TASIKMALAYA,,2023
11,,5,6,3279,3011,bawang_putih,4,0,,KOTA BANJAR,,2023
11,,435,457,3201,3002,cabai_besar,4,22,,BOGOR,,2023
11,,159,160,3202,3002,cabai_besar,4,1,,SUKABUMI,,2023
11,,41,52,3203,3002,cabai_besar,4,11,,CIANJUR,,2023
11,,135,397,3204,3002,cabai_besar,4,262,,BANDUNG,,2023
11,,12,798,3205,3002,cabai_besar,4,786,,GARUT,,2023
11,,139,344,3206,3002,cabai_besar,4,205,,TASIKMALAYA,,2023
11,,25,23,3207,3002,cabai_besar,4,-2,,CIAMIS,,2023
11,,26,86,3208,3002,cabai_besar,4,60,,KUNINGAN,,2023
11,,195,195,3209,3002,cabai_besar,4,0,,CIREBON,,2023
11,,41,70,3210,3002,cabai_besar,4,29,,MAJALENGKA,,2023
11,,7,8,3211,3002,cabai_besar,4,1,,SUMEDANG,,2023
11,,97,100,3212,3002,cabai_besar,4,3,,KABUPATEN INDRAMAYU,,2023
11,,31,54,3213,3002,cabai_besar,4,23,,SUBANG,,2023
11,,3,12,3214,3002,cabai_besar,4,8,,KABUPATEN PURWAKARTA,,2023
11,,27,20,3215,3002,cabai_besar,4,-7,,KARAWANG,,2023
11,,29,29,3216,3002,cabai_besar,4,0,,BEKASI,,2023
11,,22,553,3217,3002,cabai_besar,4,532,,BANDUNG BARAT,,2023
11,,3,33,3218,3002,cabai_besar,4,30,,PANGANDARAN,,2023
11,,58,79,3271,3002,cabai_besar,4,21,,KOTA BOGOR,,2023
11,,19,19,3272,3002,cabai_besar,4,0,,KOTA SUKABUMI,,2023
11,,47,59,3273,3002,cabai_besar,4,11,,KOTA BANDUNG,,2023
11,,11,82,3274,3002,cabai_besar,4,70,,KOTA CIREBON,,2023
11,,34,80,3275,3002,cabai_besar,4,46,,KOTA BEKASI,,2023
11,,24,25,3276,3002,cabai_besar,4,1,,KOTA DEPOK,,2023
11,,1,2,3277,3002,cabai_besar,4,0,,KOTA CIMAHI,,2023
11,,18,24,3278,3002,cabai_besar,4,5,,KOTA TASIKMALAYA,,2023
11,,2,5,3279,3002,cabai_besar,4,2,,KOTA BANJAR,,2023
11,,375,397,3201,3003,cabai_rawit,4,22,,BOGOR,,2023
11,,245,260,3202,3003,cabai_rawit,4,15,,SUKABUMI,,2023
11,,129,135,3203,3003,cabai_rawit,4,6,,CIANJUR,,2023
11,,146,424,3204,3003,cabai_rawit,4,278,,BANDUNG,,2023
11,,79,225,3205,3003,cabai_rawit,4,146,,GARUT,,2023
11,,135,249,3206,3003,cabai_rawit,4,114,,TASIKMALAYA,,2023
11,,38,19,3207,3003,cabai_rawit,4,-19,,CIAMIS,,2023
11,,39,93,3208,3003,cabai_rawit,4,54,,KUNINGAN,,2023
11,,128,128,3209,3003,cabai_rawit,4,0,,CIREBON,,2023
11,,92,100,3210,3003,cabai_rawit,4,8,,MAJALENGKA,,2023
11,,33,34,3211,3003,cabai_rawit,4,1,,SUMEDANG,,2023
11,,105,89,3212,3003,cabai_rawit,4,-16,,KABUPATEN INDRAMAYU,,2023
11,,68,72,3213,3003,cabai_rawit,4,4,,SUBANG,,2023
11,,6,12,3214,3003,cabai_rawit,4,6,,KABUPATEN PURWAKARTA,,2023
11,,23,16,3215,3003,cabai_rawit,4,-7,,KARAWANG,,2023
11,,32,32,3216,3003,cabai_rawit,4,0,,BEKASI,,2023
11,,136,111,3217,3003,cabai_rawit,4,-24,,BANDUNG BARAT,,2023
11,,15,25,3218,3003,cabai_rawit,4,10,,PANGANDARAN,,2023
11,,48,77,3271,3003,cabai_rawit,4,28,,KOTA BOGOR,,2023
11,,19,19,3272,3003,cabai_rawit,4,0,,KOTA SUKABUMI,,2023
11,,45,54,3273,3003,cabai_rawit,4,9,,KOTA BANDUNG,,2023
11,,9,56,3274,3003,cabai_rawit,4,47,,KOTA CIREBON,,2023
11,,28,85,3275,3003,cabai_rawit,4,57,,KOTA BEKASI,,2023
11,,30,31,3276,3003,cabai_rawit,4,1,,KOTA DEPOK,,2023
11,,1,2,3277,3003,cabai_rawit,4,0,,KOTA CIMAHI,,2023
11,,19,24,3278,3003,cabai_rawit,4,6,,KOTA TASIKMALAYA,,2023
11,,6,8,3279,3003,cabai_rawit,4,2,,KOTA BANJAR,,2023
11,,287,318,3201,3007,daging_sapi,4,31,,BOGOR,,2023
11,,27,328,3202,3007,daging_sapi,4,301,,SUKABUMI,,2023
11,,68,70,3203,3007,daging_sapi,4,2,,CIANJUR,,2023
11,,36,436,3204,3007,daging_sapi,4,400,,BANDUNG,,2023
11,,188,88,3205,3007,daging_sapi,4,-100,,GARUT,,2023
11,,138,206,3206,3007,daging_sapi,4,68,,TASIKMALAYA,,2023
11,,13,9,3207,3007,daging_sapi,4,-4,,CIAMIS,,2023
11,,9,41,3208,3007,daging_sapi,4,32,,KUNINGAN,,2023
11,,349,412,3209,3007,daging_sapi,4,63,,CIREBON,,2023
11,,20,87,3210,3007,daging_sapi,4,67,,MAJALENGKA,,2023
11,,7,50,3211,3007,daging_sapi,4,43,,SUMEDANG,,2023
11,,107,106,3212,3007,daging_sapi,4,-1,,KABUPATEN INDRAMAYU,,2023
11,,16,25,3213,3007,daging_sapi,4,9,,SUBANG,,2023
11,,1,9,3214,3007,daging_sapi,4,8,,KABUPATEN PURWAKARTA,,2023
11,,75,127,3215,3007,daging_sapi,4,52,,KARAWANG,,2023
11,,26,1109,3216,3007,daging_sapi,4,1082,,BEKASI,,2023
11,,103,129,3217,3007,daging_sapi,4,26,,BANDUNG BARAT,,2023
11,,3,15,3218,3007,daging_sapi,4,12,,PANGANDARAN,,2023
11,,24,87,3271,3007,daging_sapi,4,62,,KOTA BOGOR,,2023
11,,35,38,3272,3007,daging_sapi,4,3,,KOTA SUKABUMI,,2023
11,,63,79,3273,3007,daging_sapi,4,16,,KOTA BANDUNG,,2023
11,,6,22,3274,3007,daging_sapi,4,16,,KOTA CIREBON,,2023
11,,54,130,3275,3007,daging_sapi,4,76,,KOTA BEKASI,,2023
11,,62,65,3276,3007,daging_sapi,4,3,,KOTA DEPOK,,2023
11,,11,11,3277,3007,daging_sapi,4,0,,KOTA CIMAHI,,2023
11,,12,19,3278,3007,daging_sapi,4,7,,KOTA TASIKMALAYA,,2023
11,,3,8,3279,3007,daging_sapi,4,5,,KOTA BANJAR,,2023
11,,1641,1831,3201,3009,daging_ayam,4,190,,BOGOR,,2023
11,,509,7569,3202,3009,daging_ayam,4,7060,,SUKABUMI,,2023
11,,566,958,3203,3009,daging_ayam,4,392,,CIANJUR,,2023
11,,669,1090,3204,3009,daging_ayam,4,421,,BANDUNG,,2023
11,,439,523,3205,3009,daging_ayam,4,84,,GARUT,,2023
11,,627,990,3206,3009,daging_ayam,4,363,,TASIKMALAYA,,2023
11,,204,509,3207,3009,daging_ayam,4,305,,CIAMIS,,2023
11,,258,682,3208,3009,daging_ayam,4,424,,KUNINGAN,,2023
11,,511,511,3209,3009,daging_ayam,4,0,,CIREBON,,2023
11,,238,334,3210,3009,daging_ayam,4,96,,MAJALENGKA,,2023
11,,197,398,3211,3009,daging_ayam,4,201,,SUMEDANG,,2023
11,,321,568,3212,3009,daging_ayam,4,247,,KABUPATEN INDRAMAYU,,2023
11,,286,543,3213,3009,daging_ayam,4,257,,SUBANG,,2023
11,,23,26,3214,3009,daging_ayam,4,3,,KABUPATEN PURWAKARTA,,2023
11,,31,273,3215,3009,daging_ayam,4,243,,KARAWANG,,2023
11,,85,4614,3216,3009,daging_ayam,4,4528,,BEKASI,,2023
11,,64,450,3217,3009,daging_ayam,4,385,,BANDUNG BARAT,,2023
11,,78,140,3218,3009,daging_ayam,4,62,,PANGANDARAN,,2023
11,,204,386,3271,3009,daging_ayam,4,181,,KOTA BOGOR,,2023
11,,96,120,3272,3009,daging_ayam,4,24,,KOTA SUKABUMI,,2023
11,,589,648,3273,3009,daging_ayam,4,59,,KOTA BANDUNG,,2023
11,,57,68,3274,3009,daging_ayam,4,11,,KOTA CIREBON,,2023
11,,83,180,3275,3009,daging_ayam,4,97,,KOTA BEKASI,,2023
11,,136,142,3276,3009,daging_ayam,4,6,,KOTA DEPOK,,2023
11,,74,50,3277,3009,daging_ayam,4,-24,,KOTA CIMAHI,,2023
11,,148,240,3278,3009,daging_ayam,4,92,,KOTA TASIKMALAYA,,2023
11,,36,37,3279,3009,daging_ayam,4,1,,KOTA BANJAR,,2023
11,,2027,2253,3201,3006,telur_ayam,4,226,,BOGOR,,2023
11,,440,6309,3202,3006,telur_ayam,4,5869,,SUKABUMI,,2023
11,,415,499,3203,3006,telur_ayam,4,84,,CIANJUR,,2023
11,,132,484,3204,3006,telur_ayam,4,352,,BANDUNG,,2023
11,,386,263,3205,3006,telur_ayam,4,-124,,GARUT,,2023
11,,499,786,3206,3006,telur_ayam,4,287,,TASIKMALAYA,,2023
11,,190,514,3207,3006,telur_ayam,4,324,,CIAMIS,,2023
11,,201,387,3208,3006,telur_ayam,4,186,,KUNINGAN,,2023
11,,357,367,3209,3006,telur_ayam,4,10,,CIREBON,,2023
11,,241,278,3210,3006,telur_ayam,4,37,,MAJALENGKA,,2023
11,,3417,3588,3211,3006,telur_ayam,4,171,,SUMEDANG,,2023
11,,247,221,3212,3006,telur_ayam,4,-26,,KABUPATEN INDRAMAYU,,2023
11,,262,286,3213,3006,telur_ayam,4,24,,SUBANG,,2023
11,,410,819,3214,3006,telur_ayam,4,409,,KABUPATEN PURWAKARTA,,2023
11,,63,93,3215,3006,telur_ayam,4,30,,KARAWANG,,2023
11,,84,496,3216,3006,telur_ayam,4,413,,BEKASI,,2023
11,,305,157,3217,3006,telur_ayam,4,-149,,BANDUNG BARAT,,2023
11,,46,108,3218,3006,telur_ayam,4,62,,PANGANDARAN,,2023
11,,209,279,3271,3006,telur_ayam,4,70,,KOTA BOGOR,,2023
11,,66,74,3272,3006,telur_ayam,4,8,,KOTA SUKABUMI,,2023
11,,1071,1105,3273,3006,telur_ayam,4,34,,KOTA BANDUNG,,2023
11,,61,83,3274,3006,telur_ayam,4,22,,KOTA CIREBON,,2023
11,,64,220,3275,3006,telur_ayam,4,156,,KOTA BEKASI,,2023
11,,134,145,3276,3006,telur_ayam,4,11,,KOTA DEPOK,,2023
11,,69,49,3277,3006,telur_ayam,4,-20,,KOTA CIMAHI,,2023
11,,2149,3421,3278,3006,telur_ayam,4,1272,,KOTA TASIKMALAYA,,2023
11,,29,31,3279,3006,telur_ayam,4,1,,KOTA BANJAR,,2023
11,,820,933,3201,3004,gula_pasir,4,113,,BOGOR,,2023
11,,201,219,3202,3004,gula_pasir,4,18,,SUKABUMI,,2023
11,,397,409,3203,3004,gula_pasir,4,12,,CIANJUR,,2023
11,,125,823,3204,3004,gula_pasir,4,698,,BANDUNG,,2023
11,,117,210,3205,3004,gula_pasir,4,92,,GARUT,,2023
11,,377,581,3206,3004,gula_pasir,4,204,,TASIKMALAYA,,2023
11,,177,175,3207,3004,gula_pasir,4,-2,,CIAMIS,,2023
11,,79,131,3208,3004,gula_pasir,4,52,,KUNINGAN,,2023
11,,316,413,3209,3004,gula_pasir,4,97,,CIREBON,,2023
11,,232,315,3210,3004,gula_pasir,4,83,,MAJALENGKA,,2023
11,,617,647,3211,3004,gula_pasir,4,30,,SUMEDANG,,2023
11,,94,175,3212,3004,gula_pasir,4,81,,KABUPATEN INDRAMAYU,,2023
11,,99,119,3213,3004,gula_pasir,4,20,,SUBANG,,2023
11,,9,60,3214,3004,gula_pasir,4,51,,KABUPATEN PURWAKARTA,,2023
11,,78,203,3215,3004,gula_pasir,4,125,,KARAWANG,,2023
11,,64,64,3216,3004,gula_pasir,4,0,,BEKASI,,2023
11,,187,60,3217,3004,gula_pasir,4,-127,,BANDUNG BARAT,,2023
11,,20,24,3218,3004,gula_pasir,4,5,,PANGANDARAN,,2023
11,,59,122,3271,3004,gula_pasir,4,64,,KOTA BOGOR,,2023
11,,29,30,3272,3004,gula_pasir,4,1,,KOTA SUKABUMI,,2023
11,,184,646,3273,3004,gula_pasir,4,462,,KOTA BANDUNG,,2023
11,,26,29,3274,3004,gula_pasir,4,3,,KOTA CIREBON,,2023
11,,35,140,3275,3004,gula_pasir,4,105,,KOTA BEKASI,,2023
11,,60,63,3276,3004,gula_pasir,4,3,,KOTA DEPOK,,2023
11,,11,10,3277,3004,gula_pasir,4,-1,,KOTA CIMAHI,,2023
11,,323,498,3278,3004,gula_pasir,4,175,,KOTA TASIKMALAYA,,2023
11,,12,13,3279,3004,gula_pasir,4,1,,KOTA BANJAR,,2023
11,,1192,1322,3201,3005,minyak_goreng,4,130,,BOGOR,,2023
11,,527,574,3202,3005,minyak_goreng,4,47,,SUKABUMI,,2023
11,,546,603,3203,3005,minyak_goreng,4,57,,CIANJUR,,2023
11,,81,313,3204,3005,minyak_goreng,4,231,,BANDUNG,,2023
11,,481,560,3205,3005,minyak_goreng,4,79,,GARUT,,2023
11,,765,1188,3206,3005,minyak_goreng,4,423,,TASIKMALAYA,,2023
11,,548,505,3207,3005,minyak_goreng,4,-43,,CIAMIS,,2023
11,,214,287,3208,3005,minyak_goreng,4,73,,KUNINGAN,,2023
11,,419,419,3209,3005,minyak_goreng,4,0,,CIREBON,,2023
11,,372,400,3210,3005,minyak_goreng,4,28,,MAJALENGKA,,2023
11,,255,267,3211,3005,minyak_goreng,4,12,,SUMEDANG,,2023
11,,280,234,3212,3005,minyak_goreng,4,-46,,KABUPATEN INDRAMAYU,,2023
11,,282,304,3213,3005,minyak_goreng,4,22,,SUBANG,,2023
11,,29,181,3214,3005,minyak_goreng,4,152,,KABUPATEN PURWAKARTA,,2023
11,,101,341,3215,3005,minyak_goreng,4,239,,KARAWANG,,2023
11,,79,79,3216,3005,minyak_goreng,4,0,,BEKASI,,2023
11,,259,142,3217,3005,minyak_goreng,4,-117,,BANDUNG BARAT,,2023
11,,76,85,3218,3005,minyak_goreng,4,9,,PANGANDARAN,,2023
11,,204,223,3271,3005,minyak_goreng,4,19,,KOTA BOGOR,,2023
11,,72,78,3272,3005,minyak_goreng,4,6,,KOTA SUKABUMI,,2023
11,,460,499,3273,3005,minyak_goreng,4,39,,KOTA BANDUNG,,2023
11,,51,98,3274,3005,minyak_goreng,4,47,,KOTA CIREBON,,2023
11,,5,56,3275,3005,minyak_goreng,4,51,,KOTA BEKASI,,2023
11,,156,164,3276,3005,minyak_goreng,4,8,,KOTA DEPOK,,2023
11,,24,25,3277,3005,minyak_goreng,4,1,,KOTA CIMAHI,,2023
11,,411,622,3278,3005,minyak_goreng,4,211,,KOTA TASIKMALAYA,,2023
11,,31,34,3279,3005,minyak_goreng,4,3,,KOTA BANJAR,,2023
12,,13466,14796,3201,3010,beras,1,1330,,BOGOR,,2023
12,,7999,20604,3202,3010,beras,1,12605,,SUKABUMI,,2023
12,,5984,9533,3203,3010,beras,1,3549,,CIANJUR,,2023
12,,5692,10598,3204,3010,beras,1,4906,,BANDUNG,,2023
12,,5681,8228,3205,3010,beras,1,2547,,GARUT,,2023
12,,4340,7593,3206,3010,beras,1,3253,,TASIKMALAYA,,2023
12,,3657,13452,3207,3010,beras,1,9795,,CIAMIS,,2023
12,,2102,9476,3208,3010,beras,1,7374,,KUNINGAN,,2023
12,,4894,10446,3209,3010,beras,1,5552,,CIREBON,,2023
12,,2792,5344,3210,3010,beras,1,2552,,MAJALENGKA,,2023
12,,1972,3152,3211,3010,beras,1,1180,,SUMEDANG,,2023
12,,6160,22288,3212,3010,beras,1,16128,,KABUPATEN INDRAMAYU,,2023
12,,2883,3619,3213,3010,beras,1,736,,SUBANG,,2023
12,,259,8460,3214,3010,beras,1,8201,,KABUPATEN PURWAKARTA,,2023
12,,1284,10559,3215,3010,beras,1,9276,,KARAWANG,,2023
12,,1220,9595,3216,3010,beras,1,8375,,BEKASI,,2023
12,,3395,1487,3217,3010,beras,1,-1908,,BANDUNG BARAT,,2023
12,,810,1114,3218,3010,beras,1,303,,PANGANDARAN,,2023
12,,1849,2654,3271,3010,beras,1,805,,KOTA BOGOR,,2023
12,,670,725,3272,3010,beras,1,55,,KOTA SUKABUMI,,2023
12,,3217,3920,3273,3010,beras,1,703,,KOTA BANDUNG,,2023
12,,443,2819,3274,3010,beras,1,2376,,KOTA CIREBON,,2023
12,,627,1050,3275,3010,beras,1,423,,KOTA BEKASI,,2023
12,,1424,1495,3276,3010,beras,1,71,,KOTA DEPOK,,2023
12,,671,1819,3277,3010,beras,1,1148,,KOTA CIMAHI,,2023
12,,1248,1495,3278,3010,beras,1,247,,KOTA TASIKMALAYA,,2023
12,,359,5250,3279,3010,beras,1,4891,,KOTA BANJAR,,2023
12,,53,55,3201,3008,jagung,1,2,,BOGOR,,2023
12,,383,12287,3202,3008,jagung,1,11904,,SUKABUMI,,2023
12,,173,239,3203,3008,jagung,1,66,,CIANJUR,,2023
12,,52,660,3204,3008,jagung,1,608,,BANDUNG,,2023
12,,26,583,3205,3008,jagung,1,556,,GARUT,,2023
12,,466,596,3206,3008,jagung,1,130,,TASIKMALAYA,,2023
12,,2751,21,3207,3008,jagung,1,-2730,,CIAMIS,,2023
12,,12,45,3208,3008,jagung,1,33,,KUNINGAN,,2023
12,,5,38,3209,3008,jagung,1,33,,CIREBON,,2023
12,,58,361,3210,3008,jagung,1,303,,MAJALENGKA,,2023
12,,43,45,3211,3008,jagung,1,2,,SUMEDANG,,2023
12,,22,24,3212,3008,jagung,1,2,,KABUPATEN INDRAMAYU,,2023
12,,6,20,3213,3008,jagung,1,14,,SUBANG,,2023
12,,0,0,3214,3008,jagung,1,0,,KABUPATEN PURWAKARTA,,2023
12,,19,348,3215,3008,jagung,1,328,,KARAWANG,,2023
12,,3,30,3216,3008,jagung,1,27,,BEKASI,,2023
12,,40,15,3217,3008,jagung,1,-25,,BANDUNG BARAT,,2023
12,,1,2,3218,3008,jagung,1,1,,PANGANDARAN,,2023
12,,2,3,3271,3008,jagung,1,1,,KOTA BOGOR,,2023
12,,5,11,3272,3008,jagung,1,6,,KOTA SUKABUMI,,2023
12,,11,27,3273,3008,jagung,1,17,,KOTA BANDUNG,,2023
12,,2,21,3274,3008,jagung,1,19,,KOTA CIREBON,,2023
12,,5,25,3275,3008,jagung,1,20,,KOTA BEKASI,,2023
12,,15,16,3276,3008,jagung,1,1,,KOTA DEPOK,,2023
12,,3,3,3277,3008,jagung,1,-1,,KOTA CIMAHI,,2023
12,,13,21,3278,3008,jagung,1,7,,KOTA TASIKMALAYA,,2023
